X,Y,Z
407.782,292.114,76.797
404.848,292.235,78.490
406.823,292.720,77.249
405.452,293.603,77.873
402.796,293.985,79.389
403.563,294.497,78.797
405.228,291.198,78.545
405.917,294.703,77.301
404.782,294.731,77.980
402.726,295.080,79.227
401.727,295.976,79.662
406.749,293.867,77.127
403.264,296.480,78.583
404.020,295.627,78.271
403.258,291.361,79.703
401.972,294.617,79.758
402.318,297.065,78.837
403.977,297.560,77.874
405.083,298.068,77.139
402.539,298.174,78.575
400.906,298.206,79.477
404.107,298.699,77.444
400.826,299.329,79.299
404.348,299.762,77.162
402.944,300.383,77.923
400.327,300.684,79.332
405.214,299.748,76.626
401.518,300.983,78.626
402.777,302.044,77.653
401.683,302.064,78.258
400.068,302.091,79.179
402.930,303.206,77.152
402.072,303.193,77.670
399.775,303.217,79.224
402.530,304.245,77.198
401.614,298.822,78.910
400.448,304.320,78.603
398.588,304.308,79.552
399.027,302.673,79.718
401.256,305.142,77.830
403.671,302.326,76.946
399.090,305.700,78.992
402.244,306.226,76.975
401.154,306.254,77.598
398.473,306.513,79.342
399.886,306.807,78.496
399.348,307.658,78.498
401.521,304.140,77.857
398.224,307.893,79.187
397.340,308.176,79.640
400.814,308.744,77.297
398.718,308.753,78.597
398.396,309.880,78.660
398.253,305.419,79.573
401.831,307.886,76.844
400.239,307.909,77.884
397.866,309.013,79.144
402.943,305.551,76.684
397.251,310.441,78.936
399.536,310.986,77.590
398.430,310.971,78.095
396.084,310.900,79.623
396.920,311.504,78.968
395.948,312.041,79.411
397.779,311.778,78.423
398.638,312.064,77.847
399.667,308.754,78.032
401.613,308.535,77.948
402.151,305.267,77.249
402.816,285.348,81.037
403.656,286.153,80.317
402.761,286.425,80.884
401.667,286.456,81.439
403.022,287.838,80.430
402.189,288.406,80.811
401.256,288.712,81.284
402.538,289.325,80.475
402.090,287.431,81.085
399.739,290.090,81.853
402.013,290.650,80.500
402.978,290.396,80.008
399.767,291.471,81.613
401.994,291.758,80.420
400.980,292.057,80.820
400.187,292.608,81.231
401.842,292.878,80.202
398.829,293.725,81.661
400.002,294.289,80.884
400.875,294.569,80.326
398.510,294.804,81.651
400.177,295.410,80.597
399.145,295.381,81.120
399.508,296.527,80.606
398.542,296.512,81.172
397.451,297.329,81.683
398.895,297.631,80.701
399.897,298.199,80.110
397.997,298.432,81.076
396.940,298.402,81.828
397.898,300.124,80.887
396.985,300.935,81.152
396.111,300.884,81.668
398.605,301.515,80.180
396.665,302.018,81.124
395.500,302.247,81.806
395.803,303.374,81.367
394.729,303.876,81.874
395.505,304.465,81.334
397.597,304.843,80.095
396.654,305.362,80.593
398.072,303.490,80.031
398.669,300.490,80.365
394.142,306.050,81.816
395.311,306.702,81.002
394.683,307.496,81.129
395.873,307.829,80.533
393.623,307.667,81.789
393.147,308.722,81.813
395.440,309.497,80.305
394.079,309.658,81.033
397.427,305.890,80.042
394.358,310.812,80.619
392.125,310.564,81.853
394.373,311.932,80.187
391.623,311.640,81.779
394.350,305.009,81.859
396.266,308.655,80.122
396.744,307.485,80.137
400.277,297.187,80.024
391.021,312.446,81.868
396.161,299.860,81.889
399.462,285.596,83.017
398.619,285.575,83.616
398.223,287.237,83.456
398.685,288.087,82.993
397.669,288.335,83.503
400.236,287.881,82.139
398.148,289.196,83.098
399.495,288.477,82.483
397.184,289.563,83.607
389.640,311.405,82.886
388.919,312.415,83.036
388.873,311.014,83.560
388.257,311.891,83.592
397.825,290.318,83.046
399.086,290.906,82.099
397.937,291.427,82.747
398.032,292.574,82.419
396.179,292.462,83.555
397.050,292.798,82.941
396.447,293.609,83.118
397.243,294.205,82.558
396.485,295.298,82.733
395.496,295.221,83.327
395.373,296.339,83.139
395.852,297.499,82.593
395.298,298.306,82.803
394.912,297.434,83.214
396.020,298.916,82.212
394.460,299.333,83.119
395.332,299.969,82.443
394.505,300.476,82.792
394.885,301.377,82.365
393.952,301.824,82.911
392.694,301.921,83.599
394.454,302.710,82.285
393.450,302.860,82.890
392.417,302.985,83.463
392.246,304.678,83.212
392.613,305.850,82.806
393.085,306.746,82.300
391.878,306.852,82.947
392.089,308.029,82.592
390.716,307.703,83.499
390.776,306.600,83.574
391.085,308.983,82.870
390.167,308.666,83.477
391.972,309.426,82.303
391.075,310.087,82.556
390.599,311.670,82.339
394.494,285.453,86.205
397.704,286.101,84.010
393.359,285.857,86.729
393.753,286.739,86.378
392.430,286.412,87.159
396.887,287.428,84.244
394.901,286.436,85.636
393.113,287.478,86.637
394.410,288.038,85.593
392.334,288.050,86.969
394.702,288.934,85.199
393.529,288.745,85.940
392.656,289.106,86.380
391.493,288.675,87.223
396.140,289.482,84.299
393.993,289.628,85.512
389.644,306.511,84.260
389.711,307.512,84.010
389.653,305.409,84.506
381.578,312.153,87.115
384.691,312.251,85.393
382.570,311.917,86.555
385.914,311.734,84.862
384.178,311.143,85.923
383.351,310.571,86.452
385.966,310.658,85.136
383.495,311.932,86.095
384.947,310.342,85.713
387.650,310.435,84.273
388.609,309.906,83.933
386.656,309.578,85.104
384.711,309.235,86.099
382.683,309.800,87.102
387.556,309.050,84.769
383.512,308.373,87.083
388.525,308.532,84.456
384.796,308.157,86.377
384.036,307.046,87.106
385.127,307.073,86.499
386.226,306.830,86.142
387.272,306.599,85.608
388.164,306.613,85.063
384.385,305.960,87.276
388.847,307.486,84.548
388.509,305.541,85.142
385.144,305.203,86.975
388.259,304.432,85.526
389.181,304.454,85.071
386.919,304.127,86.287
387.855,303.600,85.991
386.142,302.997,87.206
388.780,303.089,85.580
386.101,304.673,86.586
387.899,302.508,86.206
386.747,301.926,86.966
389.690,303.317,84.998
387.662,301.415,86.584
386.976,300.563,87.280
387.992,300.311,86.616
388.797,299.527,86.442
389.689,299.557,85.856
388.574,298.443,86.760
389.623,298.201,86.266
388.295,297.322,87.189
389.174,297.352,86.629
389.498,296.259,86.551
389.277,295.169,86.953
389.628,292.960,87.269
385.074,311.301,85.445
395.520,290.437,84.399
392.966,290.038,85.996
394.543,290.591,84.958
395.869,291.322,83.923
394.629,291.732,84.711
392.373,291.609,86.109
393.331,292.095,85.345
395.293,292.673,84.040
391.329,291.694,86.571
393.609,293.018,85.004
392.920,293.733,85.292
394.624,294.277,84.171
391.540,293.885,86.040
393.287,294.661,84.828
392.330,295.030,85.285
394.032,295.632,84.155
391.279,294.924,85.937
392.335,296.180,85.065
393.642,297.001,84.091
391.478,296.462,85.501
390.642,296.085,86.008
392.750,297.686,84.472
391.918,297.486,85.028
393.038,298.584,84.129
391.006,298.591,85.324
392.657,299.641,84.132
390.958,299.721,85.081
391.849,300.318,84.431
394.503,293.124,84.461
391.706,302.277,84.098
390.140,301.367,85.203
390.599,303.359,84.438
390.948,304.350,84.083
392.109,301.271,84.165
390.472,305.692,83.994
390.319,295.001,86.424
390.339,293.823,86.637
390.293,291.908,87.199
367.112,289.553,88.079
364.176,289.291,88.453
366.071,289.284,88.113
368.641,289.284,87.805
365.186,288.721,88.162
367.425,288.467,88.154
369.115,287.930,87.820
368.025,287.630,87.864
364.246,287.111,88.556
365.258,287.069,88.267
366.596,287.074,88.046
368.123,286.531,88.072
369.277,286.543,87.836
369.264,285.448,87.827
369.904,289.314,87.835
371.613,289.392,88.025
374.114,289.497,87.855
376.031,289.573,87.857
370.715,288.528,87.852
379.508,288.926,87.956
375.719,288.459,87.859
377.660,288.550,87.897
380.675,288.712,87.962
370.377,287.409,87.830
371.827,288.392,87.857
372.332,287.492,87.862
374.438,287.310,87.899
380.187,287.304,87.994
371.208,286.628,87.841
375.387,286.788,87.860
378.682,286.941,87.980
372.380,286.407,87.921
373.420,288.499,87.873
370.187,285.755,88.125
376.182,285.999,87.862
377.283,286.955,87.861
379.849,286.188,88.023
381.083,286.369,88.011
373.462,286.380,87.903
373.381,287.438,87.875
377.120,289.634,87.919
364.249,293.997,88.206
365.683,293.981,88.210
369.077,294.008,87.753
363.273,293.465,88.571
368.023,293.166,87.843
365.256,292.878,87.967
363.998,292.337,88.359
369.090,293.004,87.793
366.508,291.756,88.135
364.922,291.492,88.156
367.253,292.442,87.814
363.544,291.249,88.590
367.377,290.924,87.770
365.971,290.674,88.135
364.388,290.388,88.300
368.431,290.476,87.790
371.056,294.071,87.875
373.467,293.879,87.837
378.994,294.134,87.917
374.590,293.659,87.842
377.519,293.792,87.899
370.248,293.215,87.836
380.354,293.659,87.981
375.393,292.875,87.853
377.178,292.666,87.890
370.514,292.097,87.796
372.325,291.905,87.872
379.473,292.222,87.899
372.431,293.496,87.836
375.074,291.746,87.845
377.178,291.562,87.909
381.085,292.636,88.176
370.267,291.000,87.864
378.464,292.247,87.923
376.223,290.975,87.895
378.150,291.057,87.878
379.182,291.112,87.999
372.636,290.904,87.865
380.684,289.811,87.986
370.837,290.027,87.780
376.042,292.060,87.881
379.506,290.020,87.986
374.217,290.505,87.855
367.942,294.186,87.743
369.486,290.266,87.801
359.803,307.892,88.288
358.504,307.747,88.617
361.078,307.565,88.227
359.038,306.326,88.577
361.059,305.645,88.313
361.640,304.766,88.350
360.494,304.546,88.296
361.663,306.640,88.077
360.069,303.220,88.582
360.953,302.057,88.481
361.519,300.632,88.345
361.545,299.616,88.562
359.061,308.577,88.342
361.720,298.514,88.621
362.252,308.044,87.944
368.364,308.039,87.847
363.619,307.474,87.851
365.221,307.189,87.854
366.414,307.203,87.848
368.671,306.942,87.838
367.606,306.669,87.849
365.312,306.071,87.942
366.714,306.097,87.855
369.286,305.846,87.821
364.300,305.530,87.822
367.597,305.546,87.845
363.214,305.002,87.948
366.735,304.434,87.860
365.373,304.161,87.833
362.331,303.931,88.326
362.371,305.619,88.170
363.383,303.630,87.993
367.900,304.585,87.844
367.895,303.343,87.844
365.661,303.066,87.838
362.639,302.848,88.408
364.160,302.516,87.831
366.825,302.523,87.850
368.948,302.543,87.830
361.972,302.024,88.406
364.460,301.401,87.815
367.792,301.420,87.976
368.966,301.429,87.839
362.569,301.184,88.245
366.710,301.141,87.871
363.561,300.586,88.037
367.459,300.310,87.831
362.636,306.928,87.938
364.681,300.028,87.998
362.857,299.513,88.341
365.330,299.191,87.798
366.525,299.186,87.834
363.905,298.950,88.184
369.146,298.962,87.870
364.854,298.102,88.059
366.315,297.540,87.935
369.292,297.597,87.872
362.891,297.343,88.393
368.016,297.686,87.814
365.898,296.435,87.798
368.927,296.477,87.762
364.891,296.586,88.118
367.753,296.584,87.863
365.246,295.378,88.239
364.178,295.078,88.188
362.855,294.825,88.561
366.678,295.744,87.875
368.163,295.216,87.771
366.255,294.772,87.886
364.389,306.622,87.899
364.691,303.361,87.758
370.733,307.833,87.864
372.368,307.892,87.885
376.891,308.042,88.017
373.795,307.664,87.818
369.737,307.254,87.808
374.925,308.085,87.882
374.634,306.895,87.883
376.839,306.984,87.809
379.519,307.134,87.979
371.218,306.470,87.865
375.726,306.652,87.870
373.660,306.291,87.868
378.505,306.527,87.932
374.901,305.797,87.805
376.838,305.878,87.821
379.848,306.029,88.035
372.021,305.121,87.867
378.827,305.428,87.859
370.702,304.514,87.794
374.631,304.690,87.891
376.323,304.728,88.055
380.221,304.936,87.955
381.095,305.892,88.383
370.340,305.841,87.793
371.527,303.733,87.810
372.676,303.492,87.880
374.624,303.570,87.898
376.198,303.644,87.823
369.897,303.105,87.812
373.673,302.977,87.902
379.773,303.271,87.843
370.857,302.596,87.816
375.917,307.698,87.841
374.936,302.484,87.905
378.788,302.666,87.820
369.922,302.021,87.836
376.082,302.284,87.950
373.660,301.884,87.900
377.323,302.959,87.939
374.579,301.362,87.805
378.188,301.535,88.015
380.795,301.675,87.855
369.905,300.916,87.840
373.321,300.757,87.892
375.581,300.862,87.890
371.187,300.399,87.842
378.970,300.745,87.886
372.785,299.914,87.818
379.970,300.243,87.891
370.058,299.534,87.847
379.402,301.738,87.874
371.185,299.299,87.835
375.760,299.487,87.911
372.809,298.818,87.811
374.617,298.627,87.895
377.341,299.650,87.972
377.038,298.449,87.912
370.706,297.907,87.832
381.095,300.168,87.979
372.816,297.712,87.827
379.612,298.651,87.920
380.492,297.802,87.908
371.506,297.109,87.835
374.117,297.230,87.851
375.713,297.275,87.847
377.054,297.348,87.924
370.557,296.522,87.843
378.326,296.870,87.891
379.336,296.905,87.919
372.277,300.909,87.804
371.512,296.011,87.835
375.085,296.171,87.874
377.021,296.249,87.893
372.481,295.499,87.833
380.993,295.902,87.939
373.598,295.902,87.826
375.096,295.050,87.864
376.397,295.115,87.895
379.685,295.900,87.961
380.277,295.079,87.966
371.620,294.943,87.834
369.918,294.599,87.815
381.111,294.455,87.930
377.199,301.936,87.912
363.657,308.575,87.918
379.104,308.544,88.317
371.481,308.522,87.852
377.898,308.605,87.968
381.092,308.625,88.466
380.343,296.692,87.921
377.989,300.438,87.901
361.489,288.491,89.778
361.315,287.390,89.908
361.423,285.876,89.954
361.672,292.901,89.445
360.591,293.947,89.904
360.659,292.704,89.926
361.540,290.559,89.617
362.509,289.631,89.177
363.278,288.920,88.826
363.301,287.127,88.907
362.345,286.899,89.388
363.208,285.766,88.999
362.858,292.368,88.817
362.347,291.000,89.121
363.483,290.158,88.714
362.300,285.653,89.503
357.680,306.233,89.221
358.614,305.299,88.977
359.132,304.427,88.916
357.993,304.290,89.306
358.707,303.393,89.272
357.225,305.329,89.441
359.540,301.369,89.091
360.670,299.086,89.021
359.537,299.901,89.360
360.471,297.985,89.462
361.406,297.382,88.992
360.875,296.355,89.374
361.654,295.739,89.062
361.076,295.016,89.463
355.809,307.261,89.896
356.169,306.034,89.828
356.995,304.212,89.828
357.605,303.301,89.779
357.668,301.804,89.889
358.542,299.878,89.899
359.062,299.021,89.895
359.906,296.997,89.691
360.103,295.618,89.821
355.361,308.538,89.962
381.129,307.512,88.695
359.840,312.591,88.122
357.917,312.500,88.635
365.818,312.173,87.840
362.909,311.897,88.031
364.239,311.892,87.893
368.710,311.901,87.867
359.000,311.827,88.456
360.584,311.691,87.965
355.706,312.126,89.236
367.919,311.061,87.848
359.493,310.958,88.335
362.573,310.813,87.942
366.887,310.774,87.854
364.098,310.513,87.878
369.160,310.542,87.859
355.790,311.034,89.344
358.349,310.492,88.527
361.492,309.728,87.948
362.552,309.710,87.900
356.548,309.985,89.162
359.136,309.601,88.351
365.553,309.405,87.875
366.725,309.404,87.858
367.786,309.132,87.850
364.262,309.433,87.951
356.086,309.131,89.440
360.287,309.294,88.325
368.711,309.577,87.831
370.430,312.242,87.862
372.695,312.325,87.926
377.848,312.576,88.717
380.393,312.402,88.063
371.411,311.720,87.891
374.636,311.288,87.895
377.761,311.454,88.263
378.866,311.519,88.857
380.152,311.296,88.335
372.666,311.317,87.874
376.393,310.542,87.825
378.311,310.374,88.269
370.574,309.752,87.810
371.892,309.815,87.882
379.626,310.186,88.695
381.090,310.240,88.162
375.578,309.678,87.854
379.435,312.317,88.525
380.422,309.379,88.625
381.062,311.194,87.816
374.162,308.897,87.876
372.995,309.521,87.826
371.306,310.628,87.856
376.812,311.450,87.859
354.849,311.196,89.891
354.864,310.138,89.957
337.013,285.703,92.567
336.112,286.882,92.614
335.371,287.761,92.662
344.358,285.928,92.645
346.944,286.002,92.583
348.785,286.414,92.544
346.654,287.106,92.661
348.801,287.498,92.614
347.720,286.805,92.571
348.949,288.501,92.633
359.852,289.073,90.518
358.526,288.425,91.163
360.504,288.184,90.369
359.087,287.498,90.986
360.161,287.066,90.507
360.425,285.701,90.456
358.234,287.003,91.304
358.414,285.725,91.327
355.125,306.648,90.400
355.189,305.645,90.506
355.417,304.557,90.531
356.076,303.696,90.358
355.810,302.730,90.558
356.556,301.915,90.383
357.321,300.621,90.260
355.657,300.223,91.063
356.941,299.636,90.583
356.156,299.229,91.197
357.747,298.687,90.554
356.764,298.401,90.988
356.750,297.330,91.184
357.520,296.619,91.069
358.388,295.643,90.884
357.330,295.273,91.178
359.583,294.860,90.251
358.237,294.524,90.918
357.759,293.512,91.193
358.746,292.787,90.858
358.075,291.830,91.248
359.211,291.614,90.694
360.275,291.447,90.297
358.108,290.708,91.280
359.076,290.613,90.814
354.584,302.314,91.295
354.155,303.461,91.282
355.083,303.495,90.748
353.359,305.682,91.315
353.324,306.798,91.217
354.194,307.291,90.692
353.393,307.856,91.127
354.204,308.410,90.681
355.736,298.219,91.464
356.470,296.410,91.530
355.998,295.413,91.869
355.993,294.206,91.969
356.600,293.087,91.803
357.257,292.297,91.617
356.408,291.868,92.035
357.139,290.728,91.841
357.907,289.682,91.491
356.600,288.797,92.239
357.540,288.362,91.737
357.211,287.383,91.836
356.205,287.672,92.344
356.283,286.519,92.360
357.197,286.007,91.940
351.115,285.963,92.615
349.470,285.452,92.490
355.412,288.496,92.656
355.274,290.421,92.631
355.220,291.868,92.552
355.311,292.868,92.419
354.428,294.557,92.565
354.997,295.640,92.224
354.847,297.035,92.135
353.566,297.383,92.627
353.669,298.757,92.290
352.688,299.092,92.659
355.114,299.245,91.619
354.200,299.843,91.875
354.744,300.923,91.458
353.760,301.254,91.823
352.347,300.521,92.657
353.587,302.630,91.799
352.302,302.976,92.302
353.105,304.032,91.697
352.407,304.901,91.931
351.553,305.502,92.301
352.229,306.291,91.784
351.390,306.880,92.192
352.553,307.379,91.756
351.386,307.986,92.047
352.597,308.497,91.416
356.704,302.954,90.103
343.466,286.419,92.634
345.903,286.358,92.688
354.552,293.563,92.673
348.935,311.969,92.662
354.604,309.201,90.203
353.630,309.534,90.820
352.580,309.811,91.174
353.579,310.610,90.705
351.493,311.876,91.366
353.756,312.506,90.116
350.378,308.857,92.534
351.362,309.082,92.058
351.613,310.161,91.701
349.901,310.263,92.458
350.852,311.000,91.834
392.395,285.354,87.468
391.802,287.180,87.385
382.809,289.638,88.028
384.586,289.458,88.006
386.556,289.552,88.212
387.734,289.632,88.811
383.630,288.868,88.039
385.548,288.938,88.047
382.525,288.546,88.103
387.260,288.491,88.358
389.509,288.369,88.681
385.869,287.862,88.046
388.531,287.736,88.855
382.756,287.153,88.293
384.892,287.259,88.029
386.884,287.364,88.207
383.796,286.378,88.080
388.467,286.625,88.679
389.665,286.404,88.909
381.737,289.308,88.079
384.743,285.869,88.004
385.858,285.649,88.014
387.876,285.754,88.212
382.642,286.083,88.031
390.753,288.089,87.898
390.542,285.888,88.391
391.507,285.871,88.013
383.215,307.580,87.629
381.715,306.688,88.655
382.885,306.740,88.190
385.416,307.463,87.653
381.631,305.013,88.507
383.244,305.115,88.307
384.239,304.873,87.907
383.582,304.026,88.404
382.305,305.793,88.612
384.589,303.231,88.000
383.854,302.690,88.699
385.379,302.451,87.977
382.031,302.022,88.163
384.434,301.583,88.636
385.996,301.364,87.895
382.328,300.381,88.111
385.484,300.257,88.313
381.718,299.263,88.021
386.261,299.473,88.231
382.825,299.003,88.096
385.259,299.162,88.754
382.148,297.871,87.936
385.584,298.066,88.824
383.691,297.692,88.211
383.264,299.937,88.437
386.762,297.556,88.363
381.982,296.502,87.973
384.029,296.610,88.274
385.337,296.423,88.853
386.529,296.473,88.690
383.505,295.737,88.112
382.318,295.401,87.961
385.201,295.292,88.453
386.555,295.369,88.825
387.677,295.400,88.183
387.338,294.566,88.702
385.149,294.178,88.279
383.944,293.834,88.016
388.215,294.052,88.142
381.985,293.192,87.956
386.235,294.287,88.876
385.445,293.093,88.265
382.987,292.673,87.981
384.266,292.749,88.083
386.381,292.873,88.692
387.661,292.931,88.745
388.519,292.945,88.137
385.451,291.990,88.209
383.597,291.606,88.028
388.261,291.867,88.434
382.004,291.007,88.129
384.916,291.124,88.162
387.601,291.043,88.873
385.926,290.629,88.205
383.784,290.236,88.019
389.194,292.112,88.084
388.502,295.003,87.645
382.586,308.635,87.772
381.655,309.375,88.061
390.307,290.569,87.726
340.265,285.434,92.900
330.581,286.128,95.167
334.700,286.193,93.267
332.878,286.264,94.045
339.335,286.066,92.954
331.882,286.614,94.195
338.270,286.420,93.003
337.222,286.788,93.062
333.698,287.060,93.442
331.189,287.249,94.544
340.214,286.809,93.205
341.844,286.941,92.983
332.895,287.655,93.758
334.510,288.093,93.142
331.719,288.286,93.830
340.797,287.867,93.089
339.605,287.945,93.241
336.210,288.233,93.168
333.391,288.741,93.400
330.848,288.905,94.526
335.067,288.886,92.829
328.911,289.275,95.114
341.542,288.647,92.999
331.945,289.400,93.663
337.118,289.283,93.204
335.934,289.378,93.277
332.889,289.609,93.369
340.315,289.018,93.172
338.318,289.452,93.216
342.251,289.404,92.925
341.244,289.767,93.059
333.775,290.375,92.882
339.289,290.213,93.261
333.450,291.482,92.999
332.488,292.395,93.157
342.212,291.888,93.108
342.262,290.487,92.997
340.058,292.617,93.208
331.868,293.543,93.130
336.696,290.244,93.284
341.285,292.335,93.120
341.829,294.947,93.264
331.489,294.508,93.222
340.381,290.300,93.192
328.591,290.961,94.886
327.974,292.085,94.839
327.010,293.209,95.090
326.686,294.321,95.027
328.510,294.787,94.196
327.186,295.726,94.599
328.522,295.922,94.161
325.675,296.016,95.181
328.226,297.061,94.149
325.297,297.107,94.922
328.493,298.367,93.799
324.853,298.589,94.936
326.720,299.064,94.230
326.066,298.172,94.623
325.618,299.349,94.527
324.129,299.672,95.031
327.059,300.430,94.030
328.565,300.899,94.120
323.933,301.054,94.913
326.386,301.289,94.111
322.954,301.312,95.147
327.882,301.775,94.203
323.639,302.162,94.845
326.207,302.407,93.791
324.925,302.701,94.307
328.172,302.844,94.256
326.884,303.188,94.308
324.310,303.540,94.404
322.962,303.541,94.761
322.140,304.065,95.055
327.215,304.273,94.384
328.605,303.860,94.302
323.634,304.926,94.388
326.577,305.119,94.489
321.382,305.409,95.173
325.408,305.716,94.420
323.379,306.293,94.245
322.589,305.390,94.565
322.217,306.567,94.580
325.157,306.795,94.551
328.523,307.219,94.416
322.799,307.419,94.099
327.554,307.546,94.462
326.264,307.883,94.436
325.163,307.917,94.470
324.218,307.315,94.477
321.393,307.573,94.603
328.233,306.260,94.402
323.464,308.129,94.500
326.103,304.215,94.327
330.157,290.041,94.294
335.052,290.004,93.338
329.867,291.129,94.318
335.718,291.045,93.460
337.962,291.139,93.402
329.129,292.030,94.303
338.862,291.611,93.350
337.055,291.760,93.404
331.056,292.166,93.701
329.989,292.812,93.931
338.131,292.500,93.430
335.732,292.686,93.499
337.104,292.851,93.532
334.669,293.044,93.494
338.889,293.256,93.397
333.472,293.677,93.586
337.148,293.945,93.599
335.942,294.047,93.609
334.384,294.179,93.535
332.589,294.294,93.653
330.879,293.814,93.609
339.185,294.334,93.342
335.266,294.925,93.827
329.509,295.333,93.820
334.691,291.005,93.440
336.871,295.068,93.615
340.282,295.082,93.296
338.185,295.242,93.487
334.182,295.834,93.698
336.155,295.950,93.684
329.490,296.432,93.738
340.003,296.207,93.374
331.290,297.131,94.063
341.202,295.824,93.326
339.103,296.832,93.415
334.348,297.192,93.753
333.139,297.283,93.793
336.016,297.352,93.695
340.328,297.284,93.421
338.203,297.445,93.469
332.249,297.904,93.817
335.149,297.961,93.829
339.420,297.911,93.460
337.028,298.106,93.573
340.349,298.392,93.457
338.534,298.537,93.524
331.982,299.030,93.915
330.231,299.142,93.986
342.199,296.027,93.294
335.439,299.047,93.752
334.036,298.253,94.061
336.753,299.238,93.601
334.129,299.440,93.888
330.457,297.945,93.907
342.051,299.068,93.397
329.228,299.165,94.029
333.504,294.803,93.617
331.715,300.146,93.986
335.172,300.174,93.875
329.554,300.568,94.079
336.461,300.351,93.657
333.844,300.554,93.955
342.065,300.181,93.478
340.657,299.734,93.512
338.567,300.746,93.602
341.171,300.805,93.529
339.633,300.925,93.629
335.485,301.260,93.812
329.861,301.656,94.148
333.252,301.708,94.034
331.196,301.846,94.147
342.127,301.277,93.660
340.857,301.932,93.576
336.059,302.321,93.775
339.808,302.293,93.691
331.325,302.969,94.389
329.494,303.058,94.291
333.103,303.090,94.061
337.098,303.065,93.768
335.463,303.469,93.845
339.502,303.416,93.714
334.166,303.843,93.991
331.516,304.017,94.245
340.654,303.594,93.806
333.107,304.189,94.082
332.209,302.526,94.161
329.209,304.717,94.331
335.783,304.539,93.863
330.497,304.044,94.310
338.276,302.426,93.723
339.834,304.492,93.776
338.324,304.609,93.847
331.513,305.116,94.239
332.678,305.594,94.133
341.520,305.173,93.759
335.482,305.665,93.931
330.384,302.538,94.207
330.253,306.013,94.408
338.041,305.733,93.893
333.551,306.082,94.078
337.145,306.353,93.945
334.448,306.568,93.995
342.141,306.218,93.791
339.126,306.471,93.915
331.938,307.020,94.198
330.255,307.129,94.362
333.557,307.176,94.063
340.022,306.923,93.898
339.011,305.352,93.790
336.152,307.253,93.995
337.150,307.449,93.961
330.931,307.897,94.270
339.540,307.803,93.893
338.354,307.899,93.946
329.245,305.946,94.444
342.167,307.860,93.850
329.944,308.136,94.388
340.688,307.687,93.806
328.857,302.054,94.205
333.231,296.212,93.695
339.207,295.522,93.358
328.545,308.328,94.475
322.261,308.320,94.058
320.982,308.628,94.622
336.876,308.567,94.000
341.388,308.510,93.881
331.640,308.622,94.220
340.293,308.616,93.837
329.219,288.172,95.356
327.668,290.984,95.340
323.067,300.196,95.350
321.731,303.135,95.324
319.188,308.602,95.342
339.008,308.659,94.097
324.374,308.660,94.542
328.240,290.085,95.376
337.561,299.858,93.585
345.918,288.020,92.762
344.719,288.112,92.830
343.673,288.461,92.861
347.445,289.001,92.759
346.224,289.090,92.797
345.030,289.178,92.873
343.992,289.541,92.919
345.632,290.235,92.860
347.925,290.328,92.851
344.749,290.851,92.947
343.723,291.210,93.020
348.743,291.082,93.126
346.898,291.237,92.985
346.136,292.119,93.012
347.842,292.243,93.063
342.865,292.919,93.147
347.070,293.133,93.033
345.878,293.229,93.090
344.647,293.333,93.051
343.477,293.973,93.148
346.499,294.278,93.136
344.403,295.002,93.181
342.896,295.132,93.236
348.932,294.204,93.143
346.396,295.673,93.202
345.485,296.847,93.257
343.505,296.474,93.257
347.269,297.004,93.237
347.499,294.119,93.183
348.865,292.084,93.156
343.255,290.303,92.969
348.721,295.174,94.834
347.698,294.415,94.789
346.999,295.575,94.553
348.609,296.274,94.480
348.412,296.858,93.444
346.669,297.008,94.841
343.096,297.595,93.339
348.366,297.443,94.372
347.603,297.463,95.098
346.186,297.889,94.656
345.516,297.948,93.308
344.320,298.611,93.310
347.785,298.561,94.677
345.240,299.077,93.360
347.543,299.178,93.389
347.037,299.166,95.166
345.601,299.563,94.785
343.738,299.738,93.455
344.981,300.210,93.481
347.548,300.268,93.572
343.173,300.904,93.528
348.970,298.920,93.802
346.718,300.852,95.082
348.790,301.008,94.250
345.090,301.274,95.029
343.163,302.005,93.553
347.992,301.882,94.103
346.636,301.983,94.709
346.656,302.541,93.754
344.986,302.960,93.583
344.534,302.956,95.184
348.326,302.956,94.368
346.143,303.370,94.691
343.484,304.187,93.653
348.837,304.011,93.941
346.107,304.236,93.853
346.975,304.430,94.330
348.005,304.690,94.467
344.011,304.119,95.171
345.837,305.350,94.047
348.947,305.384,93.794
346.789,305.571,94.587
345.278,305.615,94.868
345.924,306.434,94.299
348.115,305.727,94.269
347.065,306.604,94.677
347.960,306.836,94.085
343.736,307.177,93.957
346.043,307.511,94.764
344.510,307.919,94.128
348.469,307.891,93.712
347.226,307.972,94.426
345.048,307.029,94.113
345.564,308.410,94.753
345.783,300.445,95.250
354.939,285.448,93.155
352.829,285.566,93.117
353.981,285.807,93.800
352.892,286.641,93.528
355.354,286.816,92.814
354.230,286.848,93.530
354.488,287.944,93.287
349.901,287.465,92.780
352.687,287.699,93.433
353.509,288.275,93.664
352.133,288.642,93.284
350.236,288.778,92.830
354.485,289.037,93.184
349.946,289.898,92.889
351.209,288.474,92.845
352.523,290.256,93.749
353.781,290.458,93.420
351.060,290.640,93.173
352.831,291.330,93.823
354.301,291.532,93.020
353.486,292.120,93.412
350.316,292.606,93.136
352.668,292.711,93.758
