X,Y,Z
130.377,455.309,77.744
134.003,455.333,77.979
131.388,455.028,78.015
132.595,455.037,78.150
132.001,454.312,78.570
135.260,456.193,77.469
135.209,455.222,78.211
132.782,453.669,79.168
130.805,453.407,79.247
133.631,453.056,79.737
131.644,452.787,79.776
133.650,452.228,80.413
130.810,451.673,80.520
132.643,451.677,80.732
129.457,451.386,80.635
133.661,451.409,81.070
131.616,451.129,81.023
130.051,450.558,81.259
131.670,450.299,81.666
132.680,450.005,81.940
130.676,449.678,81.950
129.726,449.361,82.221
134.820,453.932,79.130
134.644,451.978,80.651
134.655,451.120,81.291
129.846,453.845,78.785
131.706,449.465,82.265
117.041,448.885,81.642
123.406,448.569,82.258
127.470,448.353,82.838
119.468,448.225,82.321
124.440,448.099,82.693
129.043,448.050,83.183
120.922,447.928,82.611
126.577,447.785,83.168
122.977,447.594,82.973
128.106,447.506,83.521
118.997,447.431,82.832
121.731,447.308,83.075
125.590,447.242,83.409
129.066,447.209,83.785
120.454,447.132,83.239
127.187,446.937,83.854
118.158,446.933,83.180
123.052,446.749,83.647
124.714,446.691,83.768
121.769,446.506,83.671
128.534,446.369,84.365
117.384,446.401,83.602
123.879,446.150,84.158
120.348,446.221,83.840
127.575,446.088,84.488
119.521,445.727,84.195
126.639,445.554,84.830
128.319,445.564,84.948
117.275,445.529,84.156
123.690,445.318,84.791
118.689,445.195,84.491
120.303,445.136,84.626
124.620,445.019,85.029
117.401,444.718,84.805
119.448,444.640,84.978
121.047,444.571,85.091
123.801,444.473,85.392
124.848,445.827,84.449
125.663,445.264,84.943
118.169,444.017,85.339
121.951,444.253,85.432
120.197,444.033,85.426
118.197,445.902,83.963
125.430,444.458,85.532
127.664,444.416,85.769
128.938,444.145,86.121
126.518,443.881,86.101
125.264,443.615,86.183
122.877,443.412,86.116
118.547,443.248,85.957
120.066,443.195,86.089
121.144,443.185,86.134
126.031,443.062,86.652
124.234,442.814,86.689
122.183,442.594,86.667
118.882,442.409,86.587
119.913,442.377,86.655
123.114,442.291,86.981
127.684,442.278,87.397
133.679,449.715,82.315
130.747,448.874,82.646
134.047,448.611,83.151
132.719,448.353,83.272
130.204,448.008,83.268
131.173,447.758,83.552
132.152,447.479,83.869
130.615,446.904,84.158
131.582,446.648,84.440
133.929,446.633,84.678
130.395,446.093,84.728
131.964,445.825,85.096
132.946,445.546,85.446
129.417,445.806,84.888
134.065,445.651,85.458
134.882,448.032,83.659
135.007,449.450,82.616
135.012,446.124,85.136
129.952,444.407,85.989
131.043,444.423,86.029
134.036,444.201,86.490
132.140,443.906,86.560
130.251,443.605,86.563
131.048,443.054,87.130
129.737,442.777,87.145
133.711,442.814,87.561
134.806,445.045,85.897
134.627,443.390,87.178
135.114,444.312,86.505
131.903,444.944,85.759
198.934,447.905,78.653
196.913,448.317,78.618
198.503,448.734,78.191
195.636,448.881,78.409
192.143,449.159,78.542
200.471,448.889,77.951
193.514,449.399,78.399
197.151,449.367,77.931
189.676,449.853,78.367
188.576,449.934,78.481
187.447,449.996,78.531
199.746,449.534,77.583
191.550,450.041,77.968
201.296,448.327,78.208
192.779,450.017,77.967
194.744,450.173,77.549
186.199,450.718,78.295
184.680,450.759,78.562
188.029,450.894,77.889
183.273,451.103,78.556
192.202,450.916,77.384
196.470,450.165,77.407
193.724,450.420,77.465
199.541,448.562,78.164
201.207,449.586,77.441
207.302,446.737,78.613
208.402,447.169,78.291
206.053,447.363,78.476
203.672,447.538,78.569
202.752,447.930,78.313
206.239,448.207,77.913
204.398,448.271,77.794
207.828,448.600,77.345
205.433,448.793,77.457
203.060,448.959,77.616
202.058,449.035,77.671
198.136,446.843,79.571
200.081,446.966,79.201
196.614,447.159,79.475
194.526,447.646,79.396
201.071,447.457,78.813
197.655,447.687,79.128
195.606,448.072,79.210
190.977,448.385,79.373
189.821,448.420,79.366
187.621,448.524,79.560
188.597,448.270,79.605
194.119,448.496,79.018
186.274,448.913,79.542
185.392,450.073,78.936
183.844,450.142,79.181
181.511,450.456,79.436
189.164,449.161,78.897
180.214,450.897,79.419
178.869,451.182,79.413
186.392,449.838,78.851
199.155,446.679,79.592
208.198,445.034,79.606
207.234,445.372,79.445
205.467,445.517,79.556
203.379,445.949,79.583
205.086,446.375,79.068
202.642,447.070,78.953
206.451,446.130,79.190
204.412,445.835,79.579
204.021,446.654,79.099
211.234,446.141,78.597
209.704,446.526,78.531
211.906,446.939,77.997
210.150,447.577,77.826
208.578,447.993,77.689
211.120,447.809,77.444
212.147,447.921,77.522
210.518,444.880,79.477
209.348,445.486,79.502
211.510,445.045,79.376
212.252,445.759,78.900
185.374,451.318,78.032
213.435,445.470,78.998
165.783,455.224,78.373
164.589,455.066,78.631
167.542,455.733,77.820
163.497,455.493,78.442
165.544,456.085,77.745
162.492,455.575,78.426
161.391,455.583,78.463
163.464,456.371,77.756
160.284,455.425,78.592
164.376,456.780,77.365
162.437,456.463,77.785
161.044,456.421,77.792
159.319,457.009,77.461
158.832,456.394,77.865
158.405,457.242,77.239
139.584,457.080,77.124
146.824,457.202,77.243
150.391,457.317,77.218
153.381,457.358,77.189
148.376,456.970,77.430
137.894,456.510,77.388
144.555,456.613,77.654
149.368,456.719,77.704
152.293,456.802,77.629
154.662,456.810,77.580
136.525,456.156,77.594
140.764,456.261,77.840
142.573,456.292,77.901
146.141,456.371,77.837
147.333,456.402,77.867
153.294,456.529,77.870
148.301,456.165,78.083
150.667,456.177,78.067
137.275,455.636,78.066
139.700,455.661,78.187
144.514,455.772,78.332
151.635,455.932,78.240
140.720,455.386,78.474
141.912,455.440,78.532
145.489,455.511,78.593
149.031,455.589,78.463
153.191,455.661,78.536
154.330,455.692,78.424
138.044,455.101,78.465
157.644,455.498,78.572
155.347,456.023,78.158
168.791,454.656,78.455
168.482,456.337,77.238
173.798,453.642,78.534
170.561,454.181,78.638
173.235,454.659,77.894
171.919,454.599,78.073
170.805,455.093,77.836
172.633,455.481,77.359
169.859,455.887,77.383
174.153,455.014,77.458
167.532,453.674,79.353
166.269,453.829,79.356
165.114,453.982,79.433
163.816,454.052,79.524
162.643,454.082,79.563
159.659,454.789,79.071
161.937,454.892,78.958
142.898,455.180,78.792
149.996,455.292,78.714
139.059,454.844,78.815
144.451,454.938,78.995
147.413,454.987,78.911
141.237,454.592,79.116
145.414,454.666,79.198
148.386,454.719,79.128
153.639,454.844,79.084
154.824,454.871,79.059
136.210,454.232,79.016
143.459,454.340,79.373
150.516,454.494,79.372
152.315,454.511,79.437
156.938,454.620,79.240
158.126,454.673,79.244
140.244,453.996,79.521
137.028,453.712,79.508
149.480,454.241,79.551
139.127,453.965,79.464
144.509,454.081,79.591
168.543,453.472,79.419
173.832,452.365,79.441
171.476,453.004,79.358
170.431,453.221,79.381
169.467,453.769,79.040
158.967,454.218,79.542
147.409,454.205,79.566
145.532,456.988,77.338
137.193,454.644,78.795
154.160,454.131,79.602
184.092,451.642,78.019
182.208,451.976,78.189
184.896,452.178,77.474
179.404,452.315,78.543
178.398,452.490,78.588
180.506,452.758,78.059
177.082,452.781,78.564
181.645,452.968,77.609
179.293,453.288,77.858
177.964,453.623,77.836
178.727,454.154,77.354
176.289,454.215,77.703
180.273,453.642,77.467
177.134,454.591,77.257
182.612,453.008,77.343
185.987,451.920,77.485
175.523,452.060,79.400
174.682,452.761,79.003
180.332,451.730,78.801
167.473,449.923,82.179
166.365,450.280,82.124
165.185,450.348,82.232
166.904,450.967,81.536
163.094,450.608,82.192
162.386,451.203,81.779
135.814,451.155,81.376
137.581,451.172,81.480
138.794,451.163,81.608
139.953,451.177,81.618
142.287,451.237,81.680
145.227,451.292,81.802
146.400,451.303,81.804
147.923,451.044,81.984
150.819,451.121,81.955
151.978,451.148,81.953
154.223,451.200,81.860
155.967,451.233,81.918
158.825,451.302,81.793
143.082,450.662,82.168
149.429,450.812,82.227
135.841,450.313,82.042
138.792,450.321,82.239
139.924,450.363,82.265
141.057,450.396,82.250
161.347,451.019,81.981
157.920,450.749,82.239
164.819,451.283,81.583
168.057,450.826,81.481
168.868,451.246,81.066
173.333,448.692,82.257
171.960,449.173,82.140
170.950,449.385,82.154
172.827,449.808,81.504
170.754,450.245,81.552
169.874,449.476,82.263
173.681,450.310,81.030
173.935,451.174,80.318
172.305,451.109,80.639
171.117,451.226,80.753
174.407,448.647,82.213
201.189,442.555,82.159
199.100,442.961,82.073
200.417,443.120,81.775
197.628,443.285,82.042
194.814,443.458,82.202
191.411,444.154,82.216
200.433,443.969,81.196
198.757,444.047,81.319
194.275,444.287,81.687
189.951,444.478,82.138
197.283,444.416,81.351
192.931,444.611,81.826
196.331,444.724,81.171
195.253,444.790,81.339
190.876,445.017,81.774
199.998,444.786,80.667
193.882,445.163,81.257
192.164,445.243,81.317
186.364,445.461,82.045
188.533,445.662,81.465
187.490,445.684,81.528
185.085,445.763,82.137
201.031,445.267,80.270
197.035,445.467,80.501
190.911,445.839,81.039
183.726,446.057,82.170
189.441,446.151,81.001
186.343,446.289,81.479
199.704,445.885,79.983
198.053,445.958,80.188
187.958,446.499,80.909
184.998,446.613,81.581
182.525,446.638,81.911
191.514,446.617,80.557
183.617,446.875,81.500
181.276,446.911,82.056
190.434,446.702,80.500
189.493,447.074,80.387
186.323,447.172,80.782
192.560,447.149,80.146
185.031,447.493,80.929
182.041,447.568,81.395
178.368,447.589,82.166
190.975,447.497,79.858
183.611,447.788,80.838
180.816,447.834,81.550
185.804,448.024,80.328
181.980,448.398,80.826
175.686,448.342,82.157
184.031,448.679,80.153
180.744,448.684,80.984
177.958,448.689,81.487
193.688,447.183,79.868
186.821,448.066,79.977
179.608,449.349,80.669
175.132,449.311,81.548
178.297,449.636,80.670
180.294,449.900,80.083
179.001,450.197,80.117
176.748,450.188,80.654
175.414,450.174,80.885
182.625,448.999,80.267
174.951,451.083,80.230
177.814,450.434,80.188
177.308,449.420,81.034
201.287,443.468,81.415
203.811,442.127,82.216
202.347,442.450,82.087
208.408,442.605,81.171
204.359,442.869,81.427
202.320,443.284,81.484
207.899,443.448,80.628
206.717,443.553,80.679
205.065,443.656,80.971
203.876,443.729,80.969
201.754,444.161,80.861
207.251,444.575,80.174
204.324,444.770,80.384
202.337,445.148,80.262
203.312,444.877,80.256
205.402,442.794,81.419
208.361,444.240,80.196
210.388,442.736,80.918
209.037,443.386,80.598
211.029,443.526,80.344
210.080,443.876,80.209
212.318,443.928,80.236
209.426,444.663,80.181
213.381,443.605,80.366
166.372,451.812,80.978
163.768,451.486,81.504
167.137,452.430,80.357
165.445,452.191,80.800
164.228,452.262,80.870
166.003,452.845,80.188
163.026,452.282,80.939
163.908,453.156,80.198
162.189,452.976,80.388
161.181,452.727,80.672
160.655,453.417,80.115
138.036,453.397,79.804
141.022,453.460,79.960
146.358,453.582,80.147
151.054,453.641,80.031
152.793,453.708,80.053
156.834,453.827,79.872
157.999,453.834,79.863
136.036,453.115,79.929
144.327,453.264,80.245
149.646,453.339,80.260
141.780,452.912,80.388
145.345,452.963,80.524
159.281,453.282,80.259
138.026,452.580,80.464
142.761,452.643,80.634
148.029,452.760,80.682
151.546,452.812,80.668
156.735,452.948,80.563
136.017,452.264,80.565
139.016,452.291,80.759
148.976,452.494,80.901
150.144,452.509,80.894
153.611,452.590,80.810
144.730,452.072,81.222
158.567,452.434,80.913
159.720,452.468,80.889
147.410,451.886,81.364
152.058,451.985,81.332
154.910,452.056,81.281
157.200,452.110,81.176
149.504,451.672,81.557
155.982,452.032,81.303
137.036,452.843,80.176
150.904,451.984,81.277
141.749,451.923,81.117
152.573,452.698,80.793
148.431,451.738,81.462
168.820,452.064,80.415
169.842,451.854,80.414
171.053,452.196,80.049
173.130,451.833,79.944
169.544,452.751,79.842
157.818,453.038,80.465
153.775,453.399,80.226
143.130,451.682,81.369
229.324,445.445,77.231
233.467,444.378,77.580
230.139,444.912,77.504
228.278,445.553,77.259
231.932,444.133,77.821
234.339,443.672,77.863
229.055,444.639,77.786
229.852,444.085,78.289
234.612,442.844,78.487
230.784,443.477,78.552
231.800,443.142,78.423
229.118,443.441,78.616
240.663,443.663,77.387
236.046,443.961,77.719
237.434,443.497,77.756
241.670,443.068,77.585
245.331,442.814,77.185
239.834,442.974,77.912
243.752,442.632,77.446
236.714,443.012,78.415
246.957,442.213,77.365
241.510,442.245,78.427
239.629,442.171,78.538
233.268,442.591,78.853
229.953,442.833,78.959
230.843,442.249,79.297
237.402,442.145,78.654
227.833,443.765,78.525
224.373,444.577,78.481
223.231,444.656,78.631
222.277,444.969,78.497
221.106,445.067,78.550
227.772,444.831,77.834
220.177,445.456,78.479
216.544,445.672,78.456
225.706,445.237,77.915
223.928,445.403,77.990
214.430,446.175,78.337
222.986,445.760,77.819
217.711,446.162,78.305
216.143,446.522,78.040
219.813,446.230,77.821
214.915,447.208,77.584
226.677,445.323,77.626
224.653,445.792,77.415
215.928,447.387,77.527
220.577,446.754,77.431
228.550,442.208,79.571
227.591,442.535,79.386
225.264,442.701,79.555
222.759,443.104,79.562
221.277,443.484,79.534
224.481,443.502,79.335
217.408,444.070,79.603
215.602,444.194,79.516
214.454,444.306,79.547
220.238,444.469,79.177
219.053,444.493,79.164
216.535,444.914,79.160
218.094,444.964,79.060
214.567,445.329,79.164
218.410,443.846,79.594
216.922,447.098,77.632
214.705,442.715,80.658
221.887,442.465,80.108
216.075,442.859,80.336
223.900,442.541,79.863
220.540,442.734,80.043
215.018,443.547,80.047
216.403,443.640,79.799
166.632,446.887,84.616
165.426,446.791,84.885
166.178,447.698,84.101
164.391,447.013,84.837
166.994,448.659,83.291
164.881,448.066,83.990
165.622,448.665,83.422
166.211,449.406,82.769
163.627,449.011,83.432
163.834,449.892,82.698
162.858,449.570,82.959
162.160,450.243,82.488
144.622,450.436,82.443
146.341,450.469,82.455
148.457,450.224,82.633
150.184,450.264,82.615
151.899,450.318,82.619
153.020,450.317,82.574
154.153,450.356,82.543
156.439,450.397,82.505
143.621,449.847,82.828
137.589,449.475,82.820
138.750,449.484,82.876
140.507,449.498,82.909
144.578,449.586,83.078
145.743,449.594,83.104
150.880,449.703,83.064
159.418,449.907,82.860
146.686,449.326,83.344
148.398,449.348,83.327
149.546,449.389,83.300
154.639,449.501,83.229
155.763,449.524,83.190
151.606,449.178,83.534
152.721,449.210,83.438
136.408,448.609,83.359
137.584,448.632,83.458
138.748,448.629,83.571
139.890,448.642,83.502
145.127,448.747,83.788
157.615,449.024,83.534
159.304,449.091,83.475
147.205,448.481,83.972
149.481,448.548,83.929
150.612,448.584,83.907
155.700,448.703,83.842
142.978,448.118,84.142
151.553,448.310,84.148
152.675,448.379,84.115
161.128,448.540,83.887
162.238,448.583,83.824
137.013,447.784,84.051
139.900,447.831,84.193
143.945,447.883,84.377
145.068,447.909,84.369
148.477,447.984,84.358
158.661,448.192,84.182
141.978,447.564,84.485
146.569,447.664,84.600
149.423,447.712,84.584
153.921,447.828,84.530
155.050,447.836,84.521
138.366,447.236,84.534
152.039,447.494,84.795
156.495,447.574,84.699
160.459,447.660,84.606
162.126,447.739,84.467
135.822,446.930,84.564
136.974,446.942,84.661
139.305,446.970,84.811
163.331,447.181,84.884
147.601,447.174,84.900
156.772,449.484,83.198
144.485,447.202,84.894
145.653,447.245,84.892
146.188,448.425,84.021
168.882,447.556,83.825
168.848,449.269,82.593
174.063,445.013,84.914
173.085,445.520,84.721
172.055,445.436,84.903
174.309,446.187,84.005
173.233,446.413,84.010
169.939,446.100,84.766
174.174,447.136,83.319
170.913,446.935,83.943
173.076,447.383,83.308
172.050,447.572,83.313
169.837,447.981,83.408
169.681,446.954,84.160
172.369,448.390,82.665
173.751,447.927,82.805
153.722,449.081,83.527
170.294,448.688,82.814
185.098,442.143,84.680
193.392,442.193,83.289
183.855,442.416,84.777
195.213,442.313,82.924
187.243,442.654,83.750
182.599,442.718,84.839
194.286,442.687,82.801
189.469,442.851,83.323
185.487,442.977,83.998
196.180,442.812,82.540
192.317,443.026,82.845
181.056,443.239,84.765
187.720,443.467,83.093
182.964,443.514,84.164
179.860,443.489,84.844
189.959,443.637,82.722
188.907,443.685,82.805
181.722,443.819,84.248
183.665,444.064,83.595
186.686,444.294,82.779
182.387,444.340,83.667
177.671,444.264,84.780
181.167,444.604,83.741
179.836,444.604,84.040
176.538,444.499,84.864
178.248,444.864,84.224
175.421,444.737,84.892
181.923,445.222,83.115
180.246,445.535,83.324
177.257,445.445,83.994
182.610,445.816,82.521
176.109,445.688,84.042
177.871,446.032,83.447
180.175,446.363,82.760
176.684,446.296,83.443
178.948,446.635,82.828
175.541,446.527,83.531
176.187,447.234,82.896
186.311,442.340,84.206
175.090,447.742,82.728
191.300,443.302,82.789
184.525,445.108,82.663
192.383,443.878,82.283
166.194,446.096,85.282
164.641,446.217,85.451
140.845,446.683,85.142
154.970,446.999,85.160
138.349,446.373,85.179
142.322,446.442,85.346
145.192,446.491,85.426
146.908,446.515,85.458
150.855,446.611,85.462
151.968,446.618,85.391
156.967,446.762,85.323
161.446,446.866,85.154
139.309,446.108,85.439
159.892,446.661,85.350
137.420,445.921,85.441
158.607,446.630,85.428
163.487,446.372,85.470
148.262,446.534,85.462
170.459,445.261,85.252
173.285,444.514,85.438
171.492,444.809,85.446
140.373,445.619,85.903
142.615,445.683,85.946
144.914,445.716,86.037
148.868,445.815,86.007
138.473,445.326,85.979
143.615,445.411,86.235
146.396,445.462,86.214
137.150,445.027,86.101
139.424,445.039,86.290
140.917,444.809,86.527
144.301,444.845,86.730
147.684,444.944,86.651
148.820,444.992,86.664
146.357,444.659,86.831
136.311,444.238,86.672
145.323,444.456,87.027
139.529,444.038,87.072
143.471,444.113,87.219
137.071,443.686,87.142
146.088,443.905,87.437
147.744,443.938,87.478
135.744,443.418,87.267
138.603,443.445,87.444
148.951,444.029,87.430
149.988,445.844,86.018
150.730,444.325,87.248
167.651,442.821,87.480
166.673,443.098,87.411
167.327,443.689,86.855
167.673,444.497,86.229
166.193,443.944,86.890
165.289,444.740,86.456
165.446,445.556,85.817
154.084,446.232,85.734
157.758,446.073,85.842
151.454,445.640,86.256
152.545,445.653,86.222
156.457,445.730,86.109
162.556,445.901,85.906
155.136,445.427,86.359
158.236,445.208,86.481
152.490,444.842,86.869
156.365,444.888,86.715
160.224,444.998,86.613
162.440,445.063,86.518
153.514,444.388,87.153
154.616,444.408,87.142
159.007,444.554,86.980
164.239,444.416,86.822
156.367,443.926,87.487
161.321,444.064,87.313
162.427,444.080,87.257
164.677,443.632,87.385
153.860,445.357,86.387
151.729,443.916,87.520
159.958,444.167,87.240
168.859,442.573,87.509
168.848,443.453,86.878
168.779,444.335,86.245
170.037,442.473,87.436
171.438,442.944,86.843
173.710,443.484,86.055
172.687,443.411,86.306
170.325,443.427,86.688
171.788,443.874,86.088
170.648,444.328,85.951
155.363,443.836,87.540
162.445,446.760,85.259
164.489,445.376,86.086
174.340,444.119,85.469
178.055,443.212,85.466
177.065,443.590,85.373
175.992,443.846,85.441
179.057,443.116,85.318
179.332,442.128,85.974
177.794,442.350,86.111
176.611,442.285,86.339
175.586,442.532,86.454
174.654,442.965,86.275
132.485,442.294,87.796
140.614,443.214,87.674
143.406,443.278,87.776
136.514,442.863,87.746
137.657,442.875,87.791
146.604,443.075,88.072
148.270,443.132,88.094
139.573,442.996,87.784
139.005,442.167,88.404
140.676,442.202,88.463
147.734,442.143,88.855
148.822,442.180,88.808
144.529,442.674,88.343
150.125,443.475,87.875
150.674,442.543,88.585
153.986,443.581,87.795
152.677,443.252,88.027
151.653,443.092,88.149
154.735,442.901,88.297
151.653,442.122,88.857
166.230,442.350,88.027
155.840,442.950,88.256
157.996,443.025,88.184
161.837,443.163,87.974
159.446,442.780,88.334
160.861,442.573,88.492
163.015,442.643,88.308
157.896,442.207,88.790
165.240,442.147,88.353
156.895,442.175,88.863
187.968,449.263,78.981
90.067,470.603,67.659
83.627,469.056,67.606
87.995,470.864,67.650
89.606,469.533,67.662
90.024,471.982,67.712
88.517,469.173,67.727
89.566,466.261,68.576
92.430,475.136,67.830
89.671,474.208,67.788
79.577,467.450,67.991
79.701,472.682,67.759
81.417,465.955,68.613
83.805,474.848,67.731
100.439,472.240,67.656
96.948,469.783,67.690
100.453,470.683,67.585
113.564,472.965,67.636
104.140,472.833,67.634
112.423,470.800,67.626
105.662,469.381,67.548
102.486,468.995,67.556
112.377,467.827,68.071
115.947,467.007,68.641
109.000,466.556,68.679
98.719,475.129,67.705
103.631,475.098,67.718
96.346,465.600,68.965
93.118,464.064,69.769
95.869,462.236,70.980
95.309,461.280,71.580
86.130,461.300,71.355
83.966,462.545,70.575
84.382,463.579,69.930
99.536,464.087,69.926
99.503,461.679,71.404
116.058,464.338,70.322
112.106,463.957,70.402
106.146,463.761,70.279
113.706,462.822,71.222
109.724,462.176,71.464
82.157,475.800,67.746
82.117,476.798,67.817
91.480,475.655,67.764
88.389,477.621,67.795
114.062,477.319,67.728
115.554,476.419,67.697
112.635,475.999,67.718
94.042,458.858,73.226
86.998,456.977,74.294
85.511,458.127,73.460
81.219,459.219,72.685
89.532,459.988,72.311
90.682,460.486,72.012
108.825,461.680,71.745
104.697,461.155,71.948
108.617,460.334,72.660
109.391,459.720,73.124
108.587,459.204,73.424
102.658,458.913,73.383
105.192,457.855,74.181
93.437,455.761,75.296
82.753,455.381,75.261
83.491,456.120,74.801
92.741,454.538,76.106
115.581,458.328,74.524
107.606,457.383,74.693
106.771,456.630,75.231
108.526,455.951,75.773
102.230,455.225,75.913
116.857,461.960,71.979
252.880,471.822,66.095
264.817,469.932,66.317
233.750,474.242,66.278
226.718,475.082,66.279
214.086,477.917,65.954
124.500,472.851,67.587
130.844,471.950,67.539
118.314,470.711,67.532
133.249,470.624,67.873
118.708,469.400,67.636
119.873,468.085,68.199
125.785,467.663,68.844
122.023,466.322,69.472
126.015,465.882,70.004
126.835,465.368,70.386
133.382,464.857,71.165
127.861,464.223,71.165
131.865,471.629,67.530
132.891,474.775,67.484
129.482,474.015,67.520
135.023,471.215,67.588
134.716,468.210,69.108
130.938,477.492,67.576
123.125,476.620,67.636
121.318,461.524,72.527
128.974,460.912,73.508
122.746,460.083,73.625
117.084,458.827,74.276
125.640,458.107,75.214
122.692,457.290,75.707
118.235,456.829,75.818
135.031,461.512,73.528
130.144,462.864,72.268
165.043,469.935,68.390
157.056,469.689,68.763
163.469,471.211,67.837
154.387,470.575,68.363
159.221,472.592,67.504
137.812,472.547,67.494
148.483,472.160,67.562
139.028,470.792,67.990
137.800,470.323,68.073
146.023,469.784,68.583
171.657,468.456,68.850
168.829,469.841,68.284
170.076,472.891,67.506
143.510,474.692,67.605
148.056,473.879,67.522
164.535,473.569,67.460
153.427,473.675,67.508
151.956,474.868,67.474
170.049,473.964,67.503
187.242,468.698,67.649
178.807,469.817,67.639
189.663,470.243,67.550
175.399,471.803,67.519
181.747,472.513,67.561
185.316,472.848,67.565
179.632,472.983,67.511
175.453,474.822,67.482
185.083,474.991,67.534
198.082,468.109,67.549
198.960,470.003,67.483
194.772,472.183,67.555
198.207,473.032,67.431
207.512,467.215,67.551
203.504,470.798,67.476
196.729,473.884,67.465
199.560,475.103,67.438
201.819,475.118,67.506
211.027,467.236,67.462
211.597,469.407,67.436
209.411,472.156,67.449
201.423,463.113,68.703
209.162,462.646,68.244
189.851,464.771,68.958
184.187,466.095,68.963
185.236,466.607,68.611
182.897,467.505,68.351
184.237,468.292,67.932
194.480,466.149,68.005
204.476,464.693,67.930
211.882,463.899,67.825
209.176,474.792,68.123
167.359,465.860,70.794
167.267,466.709,70.230
159.107,467.154,70.334
153.699,467.191,70.340
138.678,468.058,69.371
139.452,467.525,69.734
149.415,467.639,70.070
136.905,466.273,70.484
152.137,465.744,71.299
138.767,465.288,71.188
172.982,465.494,70.515
169.682,466.763,70.004
158.422,468.484,69.489
198.271,459.138,71.261
187.164,460.815,71.493
182.949,461.524,71.622
186.213,461.974,70.930
187.059,462.986,70.154
175.516,463.556,71.427
180.716,464.065,70.362
175.801,465.752,70.016
174.770,465.256,70.445
186.153,464.682,69.384
208.311,457.904,70.923
203.134,461.513,69.200
211.185,457.450,70.975
263.740,451.230,68.647
232.428,463.013,67.321
226.936,461.931,67.603
234.038,463.182,67.281
248.125,463.160,67.022
243.752,462.971,67.061
249.959,462.057,67.017
250.341,460.177,67.120
249.132,459.656,67.187
237.193,459.029,67.612
249.810,458.010,67.284
252.194,456.444,67.626
225.158,469.561,67.468
222.185,468.607,67.388
228.580,470.013,67.624
228.092,468.925,67.378
229.047,466.855,67.281
230.229,465.531,67.276
228.773,464.251,67.284
221.505,475.103,66.987
214.311,465.393,67.585
213.992,470.732,67.451
219.794,464.678,67.473
219.015,469.163,67.359
219.399,474.306,67.531
217.315,472.240,67.644
238.457,472.514,66.867
238.042,471.782,67.470
235.834,469.459,67.587
246.774,468.315,67.525
239.025,467.860,67.169
235.645,472.780,66.988
252.354,465.870,67.082
247.520,464.787,67.003
250.551,464.221,66.991
225.788,460.164,68.190
227.477,460.150,68.052
229.480,458.451,68.751
217.754,460.483,68.894
234.412,458.642,68.015
242.576,457.247,68.192
249.490,456.483,68.073
235.023,457.432,68.982
224.875,471.956,68.239
217.798,472.995,68.119
216.951,473.924,68.011
241.571,470.458,67.942
252.021,469.018,67.908
253.614,463.164,66.988
257.305,458.359,67.300
264.193,463.094,67.265
261.006,461.925,67.188
263.282,460.696,67.219
263.929,459.726,67.232
263.979,458.628,67.254
263.952,457.584,67.301
266.692,453.783,67.499
266.866,452.762,67.625
256.788,469.025,67.493
254.849,465.291,67.063
260.211,469.590,66.774
260.545,468.489,67.512
260.689,466.400,67.536
261.979,464.328,67.359
263.037,464.233,67.350
253.367,455.098,68.025
257.448,452.505,68.947
262.042,467.379,67.978
251.489,450.903,70.624
252.484,451.299,70.366
257.179,447.720,71.643
265.118,449.841,69.519
266.742,449.075,69.713
224.896,457.646,69.670
230.154,457.003,69.375
231.666,455.772,69.942
234.616,454.045,70.889
230.724,453.759,71.405
238.243,456.189,69.431
238.987,455.037,69.790
244.067,452.764,70.618
249.838,452.306,70.335
240.074,451.775,71.643
214.293,457.164,70.846
215.348,459.551,69.323
221.278,456.170,70.987
221.409,458.823,69.315
141.226,476.554,67.653
144.783,476.529,67.608
153.684,477.108,67.618
151.774,477.477,67.646
166.692,476.725,67.604
167.305,477.561,67.639
180.976,476.019,67.553
187.710,477.277,67.628
186.444,477.890,67.701
184.332,477.414,67.763
206.298,476.791,68.226
209.588,477.453,67.064
220.570,475.950,66.436
164.577,462.584,73.096
156.288,462.287,73.535
157.353,464.408,72.102
142.757,464.176,72.096
151.236,464.065,72.373
153.816,463.559,72.771
149.161,462.348,73.551
138.123,461.584,73.669
154.344,464.377,72.228
167.799,464.189,71.847
172.914,461.613,73.006
169.787,460.267,74.235
197.751,455.651,73.511
190.510,456.561,73.773
191.499,457.065,73.344
195.314,457.939,72.236
181.171,458.818,73.664
178.337,459.430,73.733
175.819,461.358,72.835
188.287,457.645,73.383
194.569,456.087,73.514
207.452,454.189,73.509
213.295,452.153,74.147
211.968,454.163,73.149
203.328,451.264,75.854
212.249,450.492,75.417
158.470,459.362,75.565
141.555,460.517,74.575
142.590,460.227,74.861
148.609,459.534,75.513
144.529,458.872,75.981
148.531,458.656,76.139
155.805,459.042,75.885
156.785,459.733,75.378
168.551,459.767,74.750
172.007,457.406,76.041
195.164,452.493,75.948
190.429,454.152,75.406
187.194,455.361,74.969
183.376,456.344,74.975
176.414,457.740,75.165
200.298,453.239,74.793
203.710,452.810,74.774
229.767,450.276,73.896
238.034,451.287,72.194
245.608,450.264,71.848
249.474,449.254,72.167
252.270,448.617,71.921
244.127,447.563,73.900
249.253,446.514,73.815
266.942,445.447,71.692
253.423,446.397,73.108
256.497,444.460,73.862
262.215,446.177,72.020
